"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"156",3.69085959965528,1.47076760495544,9.26213260237007,0.00540632493743559,4.96963834763641,1.96855570855978,12.5459011390474,0.00069015836826912
"157",6.77013459674287,2.84436236727257,16.114234594506,1.54208337115643e-05,3.31711358473457,1.42698727120801,7.71082038084047,0.00533414866543319
"158",9.63084894508354,3.60715379141103,25.7136947207161,6.1724995628457e-06,1.66376952281246,0.381652972686922,7.25300003705288,0.497965253038804
"159",7.37905069417067,2.98010060515806,18.2713258246705,1.55732887312535e-05,3.30617013446907,1.33988495654727,8.15798468714997,0.00946260145000682
"160",2.22879063360855,0.979932213571967,5.06923603455598,0.0559259523202689,0.791789614165508,0.106929666202201,5.86302020166093,0.81922381713881
"161",2.80410678338546,0.998645848017599,7.87367700795744,0.0503014515585442,2.03832314268052,0.655948744366451,6.33397238682096,0.218310895866478
"162",4.62517777187868,1.93488532583408,11.0560916121781,0.000572246186635221,3.78427964747585,1.60513989022942,8.92182204022919,0.00235491219987298
"163",9.49707133081036,1.26379376725423,71.3679448336417,0.0287077214122627,3.21893953666134,1.05823363669772,9.79138385074907,0.039428538360382
"164",25.2372289789525,3.25360338244042,195.757642118735,0.00201030034005835,11.3553099009212,1.45906289704998,88.3738893002232,0.0202958729859982
"165",5.87863530134782,1.70113480236733,20.3148821352434,0.00511471704904868,4.94337200970532,1.88152463419032,12.9878325174594,0.00118497338546392
"166",77667759.3248552,0,Inf,0.997496629242473,3.57038102786245,1.54049921044729,8.27499332532524,0.00300217273199745
"167",14.3099156861049,6.26041508160198,32.7092827351362,2.81542942910073e-10,1.94263997622887,0.822489915450271,4.58832382786907,0.129944123931666
"168",1.15129600617444,0.150462790096931,8.80937069543449,0.892059908256121,0.964916923422535,0.322576296973168,2.88633938030684,0.949063407731142
"169",3.07177943662633,0.911626667231975,10.3505406834258,0.0701901043473692,4.47669467558615,1.87109855181855,10.7107106672406,0.000758244080168764
"170",88818400.1381645,0,Inf,0.99789205493461,3315650.45285146,0,Inf,0.998757722646314
"171",94753153.1550018,0,Inf,0.997381101345241,5.09300520334575,1.11566908305589,23.2494584597246,0.0356192659556643
"172",2.96457436402853,0.954402405710355,9.20859074460716,0.0602091368627679,3.41150449366447,0.447968065150833,25.9803405994446,0.236133307946625
"173",3.35187888102892,1.38440350745952,8.11547498438867,0.00734176656411503,9280740.1077594,0,Inf,0.997449579331409
"174",4.56251130110834,1.03594843372655,20.0941559396538,0.0447865017367114,7.85095136846101,1.75168731172468,35.1874658093246,0.007093680414932
"175",3.92936404010533,1.62549561599578,9.49858099138237,0.00237589555968868,2.8995145644751,1.1522334699821,7.29642466446829,0.02376443732897
"176",5.43305552847453,1.24233579756234,23.7601560169215,0.0245632483776636,2.29491285711029,0.754828124438288,6.97725064980765,0.143139289124197
"177",2.69180932439302,0.892962029804868,8.11438470734593,0.07859925647411,23.0767513251642,7.20793588385615,73.8819629231449,1.24452858936634e-07
"178",1.62353086830032,0.36430306857813,7.23532878987734,0.525045057911896,3.2247096255148,0.904105805246726,11.5016982620193,0.0711388858124198
"179",2.95400011721208,1.03485340005037,8.4322249818808,0.0429720628455039,1.75677233670542,0.397978918767826,7.75480533634466,0.457006791305843
"180",26302973.3110712,0,Inf,0.997733008591102,27321358.1032552,0,Inf,0.997282678793583
"181",12.9765937681535,2.93855488452455,57.3043527995651,0.000718489838378348,2.07812875559138,0.840948474756977,5.13541465910119,0.113038516654646
"182",2.94824289958885,1.16807763642455,7.44140280057278,0.0220880935636051,2.76436662057388,1.03155437527184,7.40796897975373,0.0432038105955037
"183",3.92160153451855,1.38286119254446,11.1211151766007,0.0101849788083418,266357603.168139,0,Inf,0.998096995299048
"184",6.88891892154217,1.63428595724153,29.0384945775852,0.0085601631393204,3.78708113322072,1.30709134409735,10.9724416540304,0.0141522531214177
"185",2.11801922222497,0.712389370842203,6.29712571428598,0.177033586839973,2.64599659823867,0.887118817125656,7.89217618061067,0.0809593081497827
"186",3.89591146841642,1.5707230433334,9.66314604866778,0.00334400855401808,2.85549282064575,1.21018700880027,6.73766879785202,0.0165967897909561
"187",308117677.207645,0,Inf,0.997839715627707,4.75673211443287,1.06816382543286,21.1826125073165,0.040707839276787
"188",2.8280663221154,0.972387186699554,8.22507662758265,0.0563192103388805,1.3568292017292,0.319656731825867,5.7592576641495,0.679086096431719
