"","hr_rfs_mammaprint","lower_ci_mammaprint","upper_ci_mammaprint","pval_mammaprint","hr_rfs_random70","lower_ci_random70","upper_ci_random70","pval_random70"
"388",4.06362112085432,3.04632141021341,5.42064161663641,1.46890779988307e-21,5.39413947529482,3.87052116630559,7.51752527081686,2.48319349604004e-23
"389",3.48478038637941,2.4948672590897,4.86747112378455,2.44085331272729e-13,2.83259481092761,1.82637746415462,4.39317365679823,3.31905141614472e-06
"390",4.69389785447498,3.11409568962017,7.07514452484026,1.51413174012491e-13,5.90616216809823,3.29826243798627,10.5760994498583,2.30451401347842e-09
"391",4.34281104937537,2.74500354136795,6.87066793406687,3.51305210628416e-10,4.74706287644201,3.6023099168244,6.25559889993007,1.90789252866366e-28
"392",3.41525714578606,2.49514545629542,4.67466990447942,1.73394367182805e-14,2.83379857028109,1.8653405464383,4.3050660922267,1.05007189414217e-06
"393",3.95335772776243,3.00171331212747,5.20670553730591,1.33031208264016e-22,4.47086320368723,3.38333509578766,5.90796277051327,6.21465645410157e-26
"394",7.95483114802362,3.53343362516647,17.9087384415168,5.48248140913375e-07,4.44008336882221,3.39069837157563,5.81424183506197,2.33577931184403e-27
"395",3.39800441177359,2.32561860662337,4.96488717004092,2.57809914905152e-10,3.70618568691618,2.68086146939587,5.12365614661831,2.22941027362963e-15
"396",3.47298033767952,2.67066503228427,4.51632543958236,1.55219929550541e-20,3.2077497581839,2.46766401051385,4.16979721197385,3.05294295644165e-18
"397",3.51989960897265,2.7027322229407,4.58413643500549,9.93369833619997e-21,3.1531740583753,2.40530957854113,4.13356631142728,9.25747483344624e-17
"398",6.8837356267767,2.20205009205097,21.5189547006263,0.000908579799826086,2.59205048111165,1.93686127831505,3.46887295019705,1.48773763963678e-10
"399",3.78975703214998,2.71291892188587,5.29402417700946,5.64297892915287e-15,2.85275198223471,2.10254870514337,3.87063274788164,1.65703138321892e-11
"400",10.5785759627166,2.62891297531315,42.5675062087726,0.000898048416255585,4.44298009214794,2.42656156685305,8.13499742552311,1.34822452671872e-06
"401",2.29563175488013,1.01989881613121,5.1671058644861,0.0446896584836183,5.05423888833028,3.62843128121161,7.04032369927643,9.55882941720503e-22
"402",3.88830376125436,2.89201856101902,5.22780397870529,2.44406153057906e-19,3.37918265860689,1.99793465984636,5.71533978048495,5.59209975399187e-06
"403",3.70598881906199,2.87790760998865,4.77233983444889,3.22670630828723e-24,3.4611900265912,2.62948742619734,4.55595880810091,8.38113706299682e-19
"404",3.70146991276624,2.67943393101938,5.11334851608051,2.04946670676838e-15,6.54921100142451,4.47202816363519,9.59121078215973,4.67673791155485e-22
"405",7.9438121979167,3.90985160643591,16.1397819119007,1.00552345893622e-08,3.09712328614573,2.40525987374038,3.98799845052482,1.88372540700668e-18
"406",3.25843957372722,2.46890640923811,4.30045805539795,7.18876562452544e-17,10.7723397124676,5.58148097213928,20.7907728181914,1.38715214624521e-12
"407",4.0075104927488,3.05877540708339,5.25051310151779,7.41448013395923e-24,13.3123324120462,4.95103611332302,35.7941631190951,2.90227003587016e-07
"408",4.60844438910344,3.14873922129461,6.74484553812209,3.77519000742129e-15,27032666.5210593,0,Inf,0.988762038952315
"409",3.30765898511978,2.55649997467356,4.27952594180668,8.90033554238551e-20,6.11732298043963,3.97805612221691,9.40701671804478,1.59923911476239e-16
"410",5.63708258993272,3.83580265399998,8.28423748353836,1.31833592020405e-18,8.57091222897686,4.67307475611239,15.7199574735539,3.86506311763055e-12
"411",4.13730355259746,3.05699983608225,5.59937245802163,3.66626130958935e-20,24.1530644178401,3.38705985959034,172.235078491612,0.00148734737463232
"412",26500776.9547523,0,Inf,0.990361378851819,5.70672791205071,3.32361756251652,9.79858327548382,2.71052846897427e-10
"413",9222151.94096238,0,Inf,0.9902892637346,3.87810407904999,1.9169518417504,7.8456281062393,0.000163200931773073
"414",3.47104284784777,2.37818864505536,5.06609872040436,1.11384185322713e-10,3.44074680041264,2.60880276207611,4.5379967840606,2.13830784526316e-18
"415",3.00942338076695,2.31135323654982,3.91832323224887,2.7888851219134e-16,3.60524835055073,2.49388578909186,5.21187286362534,9.11471716378835e-12
"416",4.87722676657166,2.58660170763049,9.19636790712317,9.7404476788392e-07,3.59120368256586,2.75869043984259,4.6749514564637,2.07295997839526e-21
"417",4.50017780513473,3.02644185080763,6.6915543982525,1.07944888166505e-13,7.08613725981947,1.76069538680992,28.5190394892667,0.00584689077469578
"418",3.13290225567479,2.36013437698724,4.15869394527499,2.74248119759115e-15,9.03160757431872,5.15331727325644,15.8286266983415,1.50090283115388e-14
"419",9153130.91589584,0,Inf,0.99204481340057,7.50610354787632,4.4438875523708,12.6784464745026,4.81364634385936e-14
"420",2.77273229238442,2.11997089641598,3.62648580611591,9.5941115383311e-14,4.50384041056813,3.45757033759587,5.86671461844239,6.59158857142278e-29
"421",7.79254020747033,3.2128665974129,18.9001569296212,5.5751090408281e-06,3.16734442164942,2.42337417401556,4.13971180881673,3.17681361344122e-17
"422",5.78417892612892,3.86494288952495,8.65646060130689,1.436634587636e-17,4.92590072936884,3.5199050416313,6.89350925908815,1.41643878821191e-20
"423",3.8096991373007,2.16955947200038,6.6897486351769,3.2213176994893e-06,27066167.4461257,0,Inf,0.9896569555321
"424",3.88374055003464,2.77655174701114,5.43243635787453,2.29605649864356e-15,3.30719827411389,2.56151506537085,4.26995748421196,4.50257993727864e-20
